status_id,status_message,link_name,status_type,status_link,permalink_url,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
5550296508_10158206688391509,"120 years ago, US Navy Commodore George Dewey led a squadron of warships from Hong Kong and steamed towards the Spanish colony of the Philippines. It was the start of the Spanish-American War.

Today, a US guided missile destroyer proudly carrying Dewey's name continues to patrol the waters of the Pacific Ocean, projecting US naval power into this sprawling region.",Destroyer with a history shows US flag in Pacific,link,https://cnn.it/2uGEsku,https://www.facebook.com/cnn/posts/10158206688391509,2018-04-03 04:30:05,947,55,139,875,34,25,8,0,5
5550296508_10158206642886509,"Russia, Turkey and Iran meet without the contribution of a reasonably important factor in this ghastly experiment in human cruelty: Syrians.","Syria left out as Russia, Turkey and Iran meet this week to discuss country's future",link,https://cnn.it/2Jcu0Va,https://www.facebook.com/cnn/posts/10158206642886509,2018-04-03 04:00:06,908,125,146,603,10,44,25,78,148
5550296508_10158206582741509,"The network's officials are pushing their own personal biases on their news employees, using the power of corporate media to direct people away from honest journalism and toward demagoguery, writes David Rothkopf for CNN Opinion",Why Sinclair's fake-news zombies should terrify you,link,https://cnn.it/2GskmjA,https://www.facebook.com/cnn/posts/10158206582741509,2018-04-03 03:15:05,3963,673,1370,2206,15,341,109,139,1153
5550296508_10158206532736509,Researchers have found that states that allow cannabis use for medical purposes had 2.21 million fewer daily doses of opioids prescribed per year,"Marijuana legalization could help offset opioid epidemic, studies find",link,https://cnn.it/2GxwUSN,https://www.facebook.com/cnn/posts/10158206532736509,2018-04-03 02:45:05,25988,965,13660,22717,2240,884,104,14,29
5550296508_10158206501731509,"The National Institutes of Health is looking into whether any of its workers broke federal rules that prohibit employees from asking for money when they met with alcohol companies, the New York Times reports",Federal agency scrutinized over potential alcohol industry links,link,https://cnn.it/2uIfBgb,https://www.facebook.com/cnn/posts/10158206501731509,2018-04-03 02:15:03,283,17,28,227,4,25,7,2,18
5550296508_10158206473476509,"The use of antibiotics and acid-suppressing medications in infancy could be tied to an increased risk of developing allergies later in childhood, a study finds",These medications are linked with higher allergy risk in kids,link,https://cnn.it/2Gwd5vd,https://www.facebook.com/cnn/posts/10158206473476509,2018-04-03 01:45:01,316,26,177,253,0,52,1,7,3
5550296508_10158206438601509,"In the South Korean capital, they want you to work less, not more",Seoul is shutting down employees' computers to stop them from working late,link,https://cnn.it/2Gsyo4T,https://www.facebook.com/cnn/posts/10158206438601509,2018-04-03 01:15:03,5085,145,995,4391,308,328,48,6,4
5550296508_10158206388736509,"Winnie Madikizela-Mandela's struggles against racism reveal some unvarnished truths about the country's ruling party — the African National Congress — and its past, writes Kevin Bloom for CNN Opinion",Winnie Madikizela-Mandela reveals South Africa's uncomfortable truths,link,https://cnn.it/2Gwy2pR,https://www.facebook.com/cnn/posts/10158206388736509,2018-04-03 00:45:02,451,73,65,383,10,6,12,38,2
5550296508_10158206331641509,The inquiry comes amid reports that U.S. EPA Administrator Scott Pruitt rented a room in Washington from the family of an energy lobbyist that charged him $50 a night -- well below market value,White House looking into Scott Pruitt's housing situation,link,https://cnn.it/2pZaXVC,https://www.facebook.com/cnn/posts/10158206331641509,2018-04-03 00:15:01,712,151,91,448,8,31,85,8,132
5550296508_10158206252886509,Some Marjory Stoneman Douglas students say being forced to use clear backpacks makes them feel like they're in prison,How Parkland students feel about their mandatory clear backpacks,link,https://cnn.it/2GwRL8I,https://www.facebook.com/cnn/posts/10158206252886509,2018-04-02 23:45:04,9494,1918,1850,5264,92,294,1648,1946,250
5550296508_10158206205311509,"A fertility clinic in Cleveland is facing dozens of legal actions after a cryopreservation tank failed in early March. It contained about 4,000 eggs and embryos belonging to at least 950 families.",Legal actions grow after loss of frozen embryos at fertility center in Cleveland,link,https://cnn.it/2JdWePr,https://www.facebook.com/cnn/posts/10158206205311509,2018-04-02 23:15:05,586,79,64,337,2,81,6,150,10
5550296508_10158206161241509,"For the second time in three years, the top-seeded Wildcats are national champions in men's college basketball",Villanova dominates Michigan to win national title,link,http://www.cnn.com/2018/04/02/sport/2018-ncaa-mens-basketball-championship/index.html,https://www.facebook.com/cnn/posts/10158206161241509,2018-04-02 22:47:45,1175,47,110,1048,80,12,2,28,5
5550296508_10158206076676509,Each magazine was capable of holding 30 rounds of ammunition,Gun-rights supporters hand out rifle magazines at a rally in Vermont,link,https://cnn.it/2GvBH7k,https://www.facebook.com/cnn/posts/10158206076676509,2018-04-02 22:15:04,6306,1393,753,2055,507,259,287,214,2984
5550296508_10158206076716509,"President Donald J. Trump and advisers like Stephen Miller have made no secret of their interest in bolstering American whiteness in the face of demographic change that will put Caucasians in the minority by midcentury, writes Ruth Ben-Ghiat for CNN Opinion",The whiteness of Trump's White House interns is absurd and speaks volumes,link,https://cnn.it/2GxWqHl,https://www.facebook.com/cnn/posts/10158206076716509,2018-04-02 22:15:04,6388,1530,2367,2472,32,480,533,373,2498
5550296508_10158206063791509,"""We have lovingly chosen to separate as a couple,"" the pair said.",Channing Tatum and Jenna Dewan Tatum announce separation,link,http://www.cnn.com/2018/04/02/entertainment/channing-tatum-jenna-dewan-separate/index.html,https://www.facebook.com/cnn/posts/10158206063791509,2018-04-02 22:07:35,7025,1065,764,2166,66,1233,118,3409,33
5550296508_10158205956381509,"The gay dating app made the decision after first defending the practice, which involved sending user profile information to two companies that test the performance of Grindr's products",Grindr to stop sharing HIV status of users with outside companies,link,https://cnn.it/2GS55YV,https://www.facebook.com/cnn/posts/10158205956381509,2018-04-02 21:15:03,443,87,90,303,4,84,36,4,12
5550296508_10158205895056509,"Synthetic cannabinoids — often called Spice, K2 or fake weed — have been tied to 38 cases of severe bleeding, including one death","Fake weed leaves one dead, 37 with severe bleeding",link,https://cnn.it/2JemNUv,https://www.facebook.com/cnn/posts/10158205895056509,2018-04-02 20:45:05,6473,919,14697,2880,35,1711,172,1187,488
5550296508_10158205838961509,Robert Warren was poking through his art gallery's closet when he stumbled on an old painting hidden behind a table. He had no idea how valuable it would prove to be.,Forgotten painting in Iowa closet turns out to be 16th-century masterwork worth millions,link,https://cnn.it/2Gr1TDP,https://www.facebook.com/cnn/posts/10158205838961509,2018-04-02 20:15:05,1447,53,177,1055,59,323,9,1,0
5550296508_10158205758086509,"President Donald J. Trump's tweets this weekend attacked
■ the news media, except for Fox News and Sinclair Broadcast Group
■ Amazon
■ The United States Department of Justice 
■ Democrats
■ Mexico

Anderson Cooper looks into what caused the President's Twitter tirade. https://cnn.it/2Jf72gm",What triggered President Trump's tirade on Twitter?,video,https://www.facebook.com/cnn/videos/10158205758086509/,https://www.facebook.com/cnn/videos/10158205758086509/,2018-04-02 19:46:09,2652,900,738,1703,34,102,298,65,450
5550296508_10158205689921509,"""The President talks the tough talk on firing. But when it comes down to it, he isn't saying the two words — 'you're fired' — to someone's face."" Erin Burnett OutFront breaks down the series of departures from the White House and wonders whether President Donald J. Trump is having issues firing people directly. https://cnn.it/2Jf4qPA",Is Trump scared to say 'You're fired'?,video,https://www.facebook.com/cnn/videos/10158205689921509/,https://www.facebook.com/cnn/videos/10158205689921509/,2018-04-02 19:18:51,1271,529,277,818,17,34,303,11,88
5550296508_10158205572036509,"Teachers in Kentucky are protesting inside the state Capitol building. The teachers chanted ""Rocky, Rocky"" as Minority Leader Rocky Adkins, a Democrat, walked up the steps to the chamber. https://cnn.it/2uESPFY",Teachers in Kentucky are protesting inside the state Capitol building,video,https://www.facebook.com/cnn/videos/10158205572036509/,https://www.facebook.com/cnn/videos/10158205572036509/,2018-04-02 18:45:59,3492,270,844,2968,458,28,33,3,2
5550296508_10158205506411509,"Special counsel Robert Mueller is looking into former Donald J. Trump campaign adviser Roger Stone's potential ties to WikiLeaks and its founder, Julian Assange, The Wall Street Journal reports https://cnn.it/2JfzVZt","Special counsel looking into Roger Stone's ties to WikiLeaks, report says",video,https://www.facebook.com/cnn/videos/10158205506411509/,https://www.facebook.com/cnn/videos/10158205506411509/,2018-04-02 18:16:00,1810,512,349,1425,140,38,196,2,9
5550296508_10158205435331509,"""It's been a great ride. Thank you very much, and keep smiling."" This Arizona state trooper makes his final, emotional radio call into dispatch after a 37-year career. Mark Gilberg, who is retiring, is the longest-serving trooper at the Arizona Department of Public Safety.","Retiring Arizona state trooper makes final, emotional radio dispatch call",video,https://www.facebook.com/cnn/videos/10158205435331509/,https://www.facebook.com/cnn/videos/10158205435331509/,2018-04-02 17:46:08,20697,1013,3132,14797,4425,111,28,1334,3
5550296508_10158205372931509,"Donna Ross has three degrees, including a master's, and 20 years experience as a teacher. But her salary in Oklahoma isn't enough, so she also drives for Uber and caters weddings. https://cnn.it/2uD1gBP",Oklahoma teachers are working extra jobs to make ends meet,video,https://www.facebook.com/cnn/videos/10158205372931509/,https://www.facebook.com/cnn/videos/10158205372931509/,2018-04-02 17:16:36,60408,4522,101394,25541,1626,7405,83,21761,3994
5550296508_10158205295821509,"Winnie Madikizela-Mandela, the South African anti-apartheid campaigner and former wife of the late President Nelson Mandela, has died at age 81. She was known as the ""Mother of the Nation"" because of her struggle against white-minority rule. https://cnn.it/2JeC7ki",Timeline Photos,photo,https://www.facebook.com/cnn/photos/a.369810096508.159795.5550296508/10158205295821509/?type=3,https://www.facebook.com/cnn/posts/10158205295821509:0,2018-04-02 16:45:02,3063,308,797,2165,245,20,15,612,6
5550296508_10158205204146509,JUST IN: Democratic Rep. Elizabeth Esty says she won't seek re-election after revelations that she kept her chief of staff on the payroll for 3 months after he was accused of harassment,Democratic lawmaker won't seek reelection amid criticism over staffer's dismissal,link,https://cnn.it/2q0bdn7,https://www.facebook.com/cnn/posts/10158205204146509,2018-04-02 16:16:13,725,233,91,550,11,55,80,15,14
5550296508_10158205137036509,"Teachers in Oklahoma left their classrooms to flood the state Capitol in protest, demanding better salaries and more funding from lawmakers. Oklahoma is among the bottom three states for teacher salaries, where educators often work about 10 years before reaching the $40,000 salary mark. https://cnn.it/2H5wqUO",Oklahoma teachers flood state Capitol building in protest,video,https://www.facebook.com/cnn/videos/10158205137036509/,https://www.facebook.com/cnn/videos/10158205137036509/,2018-04-02 15:54:08,47931,2730,27316,35967,6775,4391,118,493,187
5550296508_10158204952106509,BREAKING: The Dow closes down 459 points as trade tensions rise. Amazon loses 5% after President Donald J. Trump's Twitter attacks on internet retailer. https://cnn.it/2Jc7Qm4,"Dow drops 459 points as Amazon tumbles, trade war fears rise",video,https://www.facebook.com/cnn/videos/10158204952106509/,https://www.facebook.com/cnn/videos/10158204952106509/,2018-04-02 15:24:16,5373,1635,2261,1789,56,746,422,172,2188
5550296508_10158204886586509,"The Northeast is nearly two weeks into spring, but you wouldn't know it from the snow","April storm drops wet, heavy snow on New York and Northeast",link,https://cnn.it/2H3SE9Q,https://www.facebook.com/cnn/posts/10158204886586509,2018-04-02 15:00:25,755,98,108,553,7,127,23,39,6
5550296508_10158204809311509,"""Nothing says we value independent media like dozens of reporters forced to repeat the same message over and over again like members of a brainwashed cult,"" Oliver said",John Oliver calls Sinclair anchors 'members of a brainwashed cult',link,https://cnn.it/2Gs255N,https://www.facebook.com/cnn/posts/10158204809311509,2018-04-02 14:28:05,16047,854,3663,13385,837,286,1030,242,267
5550296508_10158204724486509,The boy was stuck in a maze of drainage pipes for about 12 hours before rescuers found him,Boy who fell in Los Angeles drainage pipe found alive,link,https://cnn.it/2uLdMPO,https://www.facebook.com/cnn/posts/10158204724486509,2018-04-02 14:00:19,3584,228,176,2687,403,464,14,15,1
5550296508_10158204650576509,"These six teenagers are marching 50 miles to Memphis to honor Martin Luther King Jr., one for each year since King was killed https://cnn.it/2GralyX",Teens are marching 50 miles to Memphis to honor Martin Luther King Jr.,video,https://www.facebook.com/cnn/videos/10158204650576509/,https://www.facebook.com/cnn/videos/10158204650576509/,2018-04-02 13:35:03,8767,406,1595,6961,1659,67,71,3,6
5550296508_10158204554656509,Teachers are protesting outside of the Kentucky State Capitol today. They say they've reached a breaking point over funding and salaries. https://cnn.it/2Gvy0lO,Teachers protest outside of the Kentucky State Capitol,video,https://www.facebook.com/cnn/videos/10158204554656509/,https://www.facebook.com/cnn/videos/10158204554656509/,2018-04-02 13:01:09,4606,461,913,3974,544,24,34,20,10
5550296508_10158204474886509,"The just-below-the-surface message is this, writes Chris Cillizza: White people made this country great. Brown people are flooding in. They pose an existential threat to your daily life.",Trump's dog whistle on immigration is more like a scream,link,https://cnn.it/2GsQb7N,https://www.facebook.com/cnn/posts/10158204474886509,2018-04-02 12:31:04,2151,683,315,990,25,66,147,75,848
5550296508_10158204421686509,Amazon sank 5% Monday after President Donald J. Trump renewed his attacks on the company on Twitter. The President has said he dislikes Amazon because CEO Jeff Bezos also owns the Washington Post.,Trump's attacks on Amazon are working,link,https://cnn.it/2uF2lZP,https://www.facebook.com/cnn/posts/10158204421686509,2018-04-02 12:15:01,10918,4317,2334,2843,122,455,1359,315,5824
5550296508_10158204388646509,They're marching 50 miles -- one for each year since King was killed,Teens are marching 50 miles to Memphis to honor Martin Luther King Jr.,link,https://cnn.it/2GviEty,https://www.facebook.com/cnn/posts/10158204388646509,2018-04-02 12:00:20,3677,162,264,3108,502,27,31,7,2
5550296508_10158204309766509,"Thousands of Oklahoma teachers and their supporters are rallying at the state capitol this morning.

Later today, they'll attempt to enter the Capitol building to bring their message to lawmakers. https://cnn.it/2GNykvK",Teachers walk out in Oklahoma,video,https://www.facebook.com/cnn/videos/10158204309766509/,https://www.facebook.com/cnn/videos/10158204309766509/,2018-04-02 11:30:21,12712,751,12488,10597,1812,227,36,25,16
5550296508_10158204187331509,JUST IN: President Donald J. Trump and Russian President Vladimir Putin discussed the possibility of meeting at the White House during a phone call last month,White House confirms that Trump and Putin discussed a possible summit,link,https://cnn.it/2GuJfLp,https://www.facebook.com/cnn/posts/10158204187331509,2018-04-02 10:52:02,1674,791,320,653,34,61,188,17,721
5550296508_10158204123641509,"Ethan Couch, known for his ""affluenza"" defense in his deadly drunk driving case, has been released",Ethan Couch of 'affluenza' case has been released from jail,link,https://cnn.it/2JbWvCp,https://www.facebook.com/cnn/posts/10158204123641509,2018-04-02 10:32:04,3413,525,490,706,6,220,32,58,2391
5550296508_10158204075851509,"Teachers in Oklahoma are walking out of school in protest, demanding better salaries and funding from lawmakers. https://cnn.it/2Eeb1po",Oklahoma teachers walk out in protest,video,https://www.facebook.com/cnn/videos/10158204075851509/,https://www.facebook.com/cnn/videos/10158204075851509/,2018-04-02 10:23:52,70097,10096,42919,51169,15106,3175,308,159,181
5550296508_10158203941591509,"BREAKING: Winnie Mandela, the South African anti-apartheid activist, has died at the age of 81","Winnie Mandela, South African anti-apartheid activist, dies at 81",link,https://cnn.it/2pYZDJ3,https://www.facebook.com/cnn/posts/10158203941591509,2018-04-02 09:43:01,10678,480,7539,3594,200,359,29,6479,17
5550296508_10158203901006509,President Trump and the first lady are hosting the 140th annual White House Easter Egg Roll,White House Easter Egg Roll,video,https://www.facebook.com/cnn/videos/10158203901006509/,https://www.facebook.com/cnn/videos/10158203901006509/,2018-04-02 09:40:40,6353,5497,643,2904,761,68,443,119,2058
5550296508_10158203884001509,Teachers in Kentucky are walking off the job Monday and holding rallies at the state Capitol over pension changes https://cnn.it/2GuzmcK,Kentucky teachers walk out in what could be huge rallies,video,https://www.facebook.com/cnn/videos/10158203884001509/,https://www.facebook.com/cnn/videos/10158203884001509/,2018-04-02 09:30:17,12324,647,5936,10476,1578,195,27,27,21
5550296508_10158203871246509,"Teachers in Oklahoma are walking out of school in protest, demanding better salaries and funding from lawmakers",Oklahoma teachers walk out,video,https://www.facebook.com/cnn/videos/10158203871246509/,https://www.facebook.com/cnn/videos/10158203871246509/,2018-04-02 09:26:35,18842,1611,5439,15002,3172,493,82,51,42
5550296508_10158203804791509,He's a high school algebra teacher in Oklahoma. And a bus driver. And a Little League umpire. And he drives for Uber and Lyft. All because he says his teaching salary isn't enough to support his family. https://cnn.it/2H4kkeV,The many jobs of Oklahoma's teachers,video,https://www.facebook.com/cnn/videos/10158203804791509/,https://www.facebook.com/cnn/videos/10158203804791509/,2018-04-02 09:01:10,16013,1632,32446,6622,187,760,43,5731,2670
5550296508_10158203739566509,"CNN's Polo Sandoval is in Frankfort, Kentucky, where teachers are walking off the job in protest of the surprise passage of a bill that would overhaul public employees' retirement benefits. https://cnn.it/2J9OGNA",Kentucky teachers walk out,video,https://www.facebook.com/cnn/videos/10158203739566509/,https://www.facebook.com/cnn/videos/10158203739566509/,2018-04-02 08:49:20,6506,1705,3260,4822,1282,235,44,48,75
5550296508_10158203688476509,"""I just want the state of Oklahoma to prove to teachers that you want them to be here."" In Oklahoma, educators often work about 10 years before reaching the $40,000 salary mark. Low salaries are prompting thousands of struggling teachers in the state to walk out Monday — causing some schools to shut down indefinitely. https://cnn.it/2Jb7xb0",These teachers work up to 6 jobs. Now they're fed up and ready to walk out,video,https://www.facebook.com/cnn/videos/10158203688476509/,https://www.facebook.com/cnn/videos/10158203688476509/,2018-04-02 08:32:36,2525,371,910,1552,54,166,13,676,64
5550296508_10158203573511509,"There was ""red flag after red flag,"" that something bad would happen, the university police chief said. ""I think there was a disaster about to happen and we stopped it,"" he added.",Chinese college student to be deported after buying guns and showing worrisome behavior,link,https://cnn.it/2H7WkYk,https://www.facebook.com/cnn/posts/10158203573511509,2018-04-02 08:00:23,7318,792,980,5920,87,858,334,57,62
5550296508_10158203535051509,We're watching April snow blanket New York City. Many Northeast states are under a winter weather advisory or storm warning.,,video,https://www.facebook.com/cnn/videos/10158203535051509/,https://www.facebook.com/cnn/videos/10158203535051509/,2018-04-02 07:47:25,12751,1292,3280,7986,605,3652,237,188,83
5550296508_10158203497576509,"President Donald J. Trump's comments come a day after he tweeted ""NO MORE DACA DEAL""",Trump says 'our country is being stolen' due to illegal immigration,link,https://cnn.it/2uMM6Kv,https://www.facebook.com/cnn/posts/10158203497576509,2018-04-02 07:35:09,4796,2256,981,1311,144,113,817,94,2317
5550296508_10158203420941509,"Inspired by the West Virginia strike where teachers got a pay raise, a wave of educators in other states including Oklahoma, Kentucky and Arizona are now taking similar action.",Oklahoma and Kentucky teachers plan to walk out and pressure lawmakers,link,https://cnn.it/2GvKxlz,https://www.facebook.com/cnn/posts/10158203420941509,2018-04-02 07:02:02,2895,229,390,2520,319,16,26,4,10
5550296508_10158203414971509,"Alisyn Camerota: ""So, the tweet [from President Donald J. Trump] fired you?""

Former Veterans Affairs Secretary David Shulkin: ""Yes."" https://cnn.it/2pYNDHz",Former Veterans Affairs Secretary says he learned he would no longer hold the position when President Trump tweeted,video,https://www.facebook.com/cnn/videos/10158203414971509/,https://www.facebook.com/cnn/videos/10158203414971509/,2018-04-02 07:00:49,1248,377,364,652,14,237,229,42,74
5550296508_10158203365516509,Throngs of Central American migrants cross Mexico during Holy Week as they make their way north to the US border. It's become an annual tradition -- and this year President Donald J. Trump has taken notice.,"Caravans: Part activist march, part humanitarian mission",link,https://cnn.it/2JcVCJZ,https://www.facebook.com/cnn/posts/10158203365516509,2018-04-02 06:35:58,1332,421,176,970,92,52,37,38,143
5550296508_10158203288066509,"An all-newsroom email from one station news director read: ""Let me be absolutely clear here... These MUST Run. If they do not, my job is on the line.""",Sinclair tells local news stations to air media-bashing promos - and the criticism goes viral,link,https://cnn.it/2Gv2Qek,https://www.facebook.com/cnn/posts/10158203288066509,2018-04-02 06:00:30,10862,1352,4642,3000,46,1512,174,301,5829
5550296508_10158203228261509,"Inspired by the West Virginia strike where teachers got a pay raise, a wave of educators in other states including Oklahoma, Kentucky and Arizona are now taking similar action.",Oklahoma and Kentucky teachers plan to walk out and pressure lawmakers,link,https://cnn.it/2H2Y6tF,https://www.facebook.com/cnn/posts/10158203228261509,2018-04-02 05:24:16,1298,186,196,1110,143,11,26,4,4
5550296508_10158203129371509,"In Texas, more than 40% of juveniles are reincarcerated within three years of release. But, thanks to this chef, some youth are leaving with an internship lined up.","Out of juvenile detention, they're serving meals instead of time",link,https://cnn.it/2GlvgDK,https://www.facebook.com/cnn/posts/10158203129371509,2018-04-02 04:30:06,1101,35,178,962,123,10,5,0,1
5550296508_10158203069026509,"""These are the White House interns. Emphasis on white,"" wrote SiriusXM host Joe Madison on Twitter.",White House's intern class criticized for lack of diversity,link,https://cnn.it/2JbYd6R,https://www.facebook.com/cnn/posts/10158203069026509,2018-04-02 04:00:14,7695,1497,1337,3579,40,790,991,450,1845
5550296508_10158203020496509,Police said that preliminary information suggested the car may have been intentionally driven straight off the edge of the cliff,"Family's SUV cliff plunge may have been intentional, police say",link,https://cnn.it/2uDPd7h,https://www.facebook.com/cnn/posts/10158203020496509,2018-04-02 03:31:04,2230,151,179,772,5,268,3,1085,97
5550296508_10158202977736509,"Patients who visit emergency rooms are getting hit with sky-high bills. Spending on an ER visit in the US rose to $1,917, on average, in 2016, up more than 31% from four years earlier.","$12,000 for a bee sting? Emergency room visits are getting even pricier",link,https://cnn.it/2GmkHA3,https://www.facebook.com/cnn/posts/10158202977736509,2018-04-02 03:00:01,2217,424,1090,763,4,355,41,120,934
5550296508_10158202921466509,"Most of us don't visit public bathrooms unless we really need to. Not Hidefumi Nakamura.

(CNN Travel",Photographer captures wacky Japanese public toilets,link,https://cnn.it/2GqdMdn,https://www.facebook.com/cnn/posts/10158202921466509,2018-04-02 02:30:02,761,54,113,672,13,27,48,0,1
5550296508_10158202862911509,"The Chinese government said that tariffs on about $3 billion worth of US imports are going into effect Monday, hitting 128 products ranging from pork to steel pipes.",China hits the United States with tariffs on $3 billion of exports,link,https://cnn.it/2GtUhfM,https://www.facebook.com/cnn/posts/10158202862911509,2018-04-02 02:00:15,9262,1354,5513,5295,144,1636,1437,322,428
5550296508_10158202825596509,"Kim Jong Un was ""deeply moved"" by a K-pop concert in Pyongyang, where South Korean musicians were allowed to travel to North Korea for the first time in more than a decade https://cnn.it/2JaoXEG",Kim Jong Un 'deeply moved' by K-pop concert in Pyongyang,video,https://www.facebook.com/cnn/videos/10158202825596509/,https://www.facebook.com/cnn/videos/10158202825596509/,2018-04-02 01:31:09,9519,693,1636,8033,673,550,235,8,20
5550296508_10158202791141509,"""Primarily the three different sizes of footprints found conjures up the image of a nuclear family,"" the study author wrote","13,000-year-old footprints found off Canadian coast",link,https://cnn.it/2uujOUV,https://www.facebook.com/cnn/posts/10158202791141509,2018-04-02 01:00:13,884,53,115,736,27,114,5,1,1
5550296508_10158202727886509,March marked the 13th consecutive month of declining gun violence.,Chicago sees drop in killings and shootings for 13 consecutive months,link,https://cnn.it/2GtUK1N,https://www.facebook.com/cnn/posts/10158202727886509,2018-04-02 00:30:05,6645,557,2054,5891,577,65,105,3,4
5550296508_10158202671411509,The outlook for the North Atlantic right whale was already grim. Now things could be turning downright catastrophic,North Atlantic right whales may be on edge of extinction,link,https://cnn.it/2GhBxEe,https://www.facebook.com/cnn/posts/10158202671411509,2018-04-02 00:00:11,2170,91,615,719,5,53,5,1136,252
5550296508_10158202631006509,"More than a dozen families of the Pulse nightclub shooting victims alleged that Facebook, Twitter and Google knew that ISIS recruited members online and did nothing to stop it",Judge dismisses lawsuit saying tech companies partly at fault in Orlando shooting,link,https://cnn.it/2GpXNId,https://www.facebook.com/cnn/posts/10158202631006509,2018-04-01 23:30:06,553,103,58,421,12,52,39,12,17
5550296508_10158202586826509,The Vegas Golden Knights' gesture honors the 58 victims who died in the October concert shooting,Las Vegas hockey team retires No. 58 to honor concert victims,link,https://cnn.it/2H3QWFE,https://www.facebook.com/cnn/posts/10158202586826509,2018-04-01 23:00:08,3084,48,192,2455,407,16,4,202,0
5550296508_10158202548901509,"Pope Francis called for ""reconciliation for the Holy Land,"" in an apparent reference to violence on the Israeli-Gaza border which killed at least 17 Palestinians and injured more than 1,400 on Friday.",Pope Francis uses Easter Sunday address to call for peace following Gaza violence,link,https://cnn.it/2Jb55kI,https://www.facebook.com/cnn/posts/10158202548901509,2018-04-01 22:30:03,1504,113,151,1296,112,7,12,74,3
5550296508_10158202497271509,The festivities Monday will be First Lady Melania Trump's second crack at the Egg Roll as first lady and her first as a full-time White House resident,White House hatches plans for 140th Easter Egg Roll,link,https://cnn.it/2J9078c,https://www.facebook.com/cnn/posts/10158202497271509,2018-04-01 22:00:08,1313,413,89,889,39,14,334,4,33
5550296508_10158202432196509,Notre Dame crushed Mississippi State's hope of winning a championship.,Notre Dame beats Mississippi State with buzzer-beater,link,https://cnn.it/2pZKRSj,https://www.facebook.com/cnn/posts/10158202432196509,2018-04-01 21:30:10,976,54,66,851,63,21,4,33,4
5550296508_10158202362351509,"Steven Bochco, a producer whose boundary-pushing series like ""Hill Street Blues"" and ""NYPD Blue"" helped define the modern TV drama, died on Sunday after a battle with leukemia. He was 74.",Emmy-winning producer Steven Bochco dies at 74,link,https://cnn.it/2uEojMG,https://www.facebook.com/cnn/posts/10158202362351509,2018-04-01 21:00:04,2610,168,576,713,15,141,1,1737,3
5550296508_10158202305071509,"BREAKING: China's Tiangong-1 space lab has re-entered Earth's atmosphere over the South Pacific, the country's space agency says",China's Tiangong-1 space lab plummets to Earth,link,https://cnn.it/2GtL2R2,https://www.facebook.com/cnn/posts/10158202305071509,2018-04-01 20:28:37,2957,217,1014,2332,13,500,37,68,7
5550296508_10158202244266509,Governor Andrew Cuomo says people convicted of domestic abuse in New York will now have to turn over all firearms — not just handguns,New York tightens gun restrictions for domestic abusers,link,https://cnn.it/2JbVBGe,https://www.facebook.com/cnn/posts/10158202244266509,2018-04-01 20:00:06,28515,1062,3338,24331,3811,204,78,10,81
5550296508_10158202188376509,The 2-hour-plus concert marked the first time in over a decade that South Korean musicians have traveled to North Koreaa,Kim Jong Un attends South Korean pop stars concert in Pyongyang,link,https://cnn.it/2JbvcrZ,https://www.facebook.com/cnn/posts/10158202188376509,2018-04-01 19:31:03,1520,157,125,1332,29,95,58,0,6
5550296508_10158202102806509,"The US Secret Service is looking into red paint that was splattered on a sign at the Trump International Golf Club Palm Beach in Florida, according to the Palm Beach County Sheriff's Office","Secret Service investigating vandalism at Trump golf club in Florida, sheriff says",link,https://cnn.it/2Gt8RV4,https://www.facebook.com/cnn/posts/10158202102806509,2018-04-01 19:00:17,2522,786,182,679,60,56,1585,12,130
5550296508_10158201927626509,"In a tweet calling for Congress to pass strict border laws, President Donald J. Trump appeared to refer to a migrant caravan assembled by the group Pueblo Sin Fronteras (People without Borders)",Immigrant 'caravan' heading to US-Mexico border sparks Trump's concern,link,https://cnn.it/2pVRFk3,https://www.facebook.com/cnn/posts/10158201927626509,2018-04-01 18:19:03,1483,468,160,769,29,46,417,23,199
5550296508_10158201859141509,"Donald J. Trump's presidential campaign spent more than $150,000 on purchases from Amazon, according to a report from CBS News. Now, the internet retailer is a regular subject of the President's attacks.","Trump presidential campaign spent more than $150,000 on Amazon, reports says",link,https://cnn.it/2H3r3pm,https://www.facebook.com/cnn/posts/10158201859141509,2018-04-01 17:49:03,6039,937,1092,1828,31,395,3574,30,181
5550296508_10158201784441509,"Marjory Stoneman Douglas High School students returning to class Monday — their first day back since the March for Our Lives — must wear clear backpacks, carry new IDs and face heightened security","After leading march, Parkland students returning to a school they say 'feels like jail'",link,https://cnn.it/2JcljKr,https://www.facebook.com/cnn/posts/10158201784441509,2018-04-01 17:19:06,4687,1235,791,1952,75,162,815,1527,156
5550296508_10158201721046509,Here's what Holy Week — culminating on Easter Sunday — looks like around the world,These photos show how people around the world observe Holy Week,link,https://cnn.it/2pXvR7x,https://www.facebook.com/cnn/posts/10158201721046509,2018-04-01 16:49:01,1006,84,133,902,82,3,16,0,3
